Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,BSH,BSD,BSA,Bb1X2,BbMxH,BbAvH,BbMxD,BbAvD,BbMxA,BbAvA,BbOU,BbMx>2.5,BbAv>2.5,BbMx<2.5,BbAv<2.5,BbAH,BbAHh,BbMxAHH,BbAvAHH,BbMxAHA,BbAvAHA,text,preview_date,home_team,away_team,url
E0,2009-10-19,fulham,hull,2,0,H,1,0,H,A Marriner,17,5,11,2,13,15,7,4,1,1,0,0,1.67,3.6,5.5,1.65,3.65,5.0,1.7,3.5,4.9,1.7,3.5,4.9,1.62,3.75,5.5,1.65,3.5,4.75,1.62,3.75,5.5,1.67,3.6,5.5,1.67,3.4,4.5,1.67,3.5,5.0,30,1.72,1.67,3.75,3.56,5.97,5.31,29,2.14,2.03,1.83,1.72,17,0.0,1.25,1.23,4.55,3.75,"With Fulham having already played 14 games this season, and now facing a midweek visit to Roma, Roy Hodgson will have been glad of the rest the international break provided for some of his squad. Phil Brown's first ever top-flight victory came over Fulham, but a lot has changed since then. Despite a much-needed victory over Wigan, Hull still sit in the bottom three and will need to shore up the worst defensive record in the Premier League if they are to avoid the relegation worries that engulfed them last season. Patrick Curry",2009-10-16,fulham,hull,https://www.theguardian.com/football/2009/oct/16/fulham-hull-city-squad-sheets
E0,2009-10-24,birmingham,sunderland,2,1,H,1,0,H,M Atkinson,19,14,13,6,9,14,6,8,3,1,0,0,2.9,3.25,2.5,2.9,3.3,2.3,2.75,3.2,2.5,2.65,3.2,2.55,2.88,3.3,2.4,2.6,3.2,2.5,2.8,3.3,2.5,2.8,3.25,2.5,2.88,3.2,2.4,2.8,3.2,2.5,35,2.96,2.77,3.35,3.24,2.63,2.51,33,2.25,2.08,1.75,1.69,21,0.0,2.09,1.99,1.88,1.81,"Steve Bruce returns to St Andrew's with a Sunderland side in buoyant mood after victory over Liverpool. Bruce hopes to prove a point to his former club after his acrimonious departure in 2007, and with Darren Bent in sparkling form atop the division's scoring charts, stands every chance of gaining a second win over the Blues this term. In the first home game since Carson Yeung's arrival as Birmingham president, he will be watching from the stands as Alex McLeish seeks to heal their defensive frailty and keep their first clean sheet since August. Chris Bell",2009-10-23,birmingham,sunderland,https://www.theguardian.com/football/2009/oct/23/squad-sheets-birmingham-city-sunderland
E0,2009-10-24,burnley,wigan,1,3,A,1,1,D,L Mason,12,13,9,8,12,11,7,4,2,0,0,0,2.5,3.3,2.88,2.35,3.15,2.95,2.35,3.25,2.9,2.4,3.2,2.85,2.4,3.3,2.88,2.3,3.2,2.8,2.4,3.3,2.9,2.38,3.25,3.0,2.4,3.25,2.8,2.4,3.25,2.9,35,2.58,2.43,3.38,3.24,3.02,2.88,33,2.01,1.92,1.93,1.83,21,0.0,1.84,1.75,2.12,2.06,"Both managers are new to the Premier League and it says much for Wigan under Roberto Martínez that they were disappointed last Sunday not to add Manchester City's scalp to Chelsea's. A point, Martínez felt, did not reflect their domination but he hopes to ""take the good things"" into this game, such as the competitiveness of Hendry Thomas and Mohamed Diame, both in the league's top five tacklers. Those two games, though, were at home. Owen Coyle's Burnley have a 100% record at Turf Moor, thriving on high tempo. Jeremy Alexander",2009-10-23,burnley,wigan,https://www.theguardian.com/football/2009/oct/23/burnley-wiganathletic
E0,2009-10-24,chelsea,blackburn,5,0,H,1,0,H,A Wiley,26,5,15,2,8,10,8,0,0,1,0,0,1.2,6.5,15.0,1.2,6.0,12.0,1.2,6.0,13.0,1.22,5.3,13.0,1.2,6.0,15.0,1.17,6.0,13.0,1.17,6.5,19.0,1.2,6.0,15.0,1.18,5.5,13.0,1.18,6.0,19.0,35,1.2,1.19,6.82,6.12,25.0,15.98,33,1.64,1.59,2.42,2.23,20,-1.75,1.83,1.8,2.13,2.1,"Chelsea's dismantling of Atlético Madrid cost the Spaniards' manager, Abel Resino, his job, though a more stringent test of their resilience awaits. Rovers will seek to exploit the hosts' vulnerability in the air and prosper where Stoke, Wigan and Aston Villa have reaped rewards recently. Chelsea were without their manager Carlo Ancelotti in their preparations for this game, after he returned to Italy to be with his father who was taken ill on Wednesday night. Ancelotti expects to be back in time for kick-off but Ray Wilkins stands by. Dominic Fifield",2009-10-23,chelsea,blackburn,https://www.theguardian.com/football/2009/oct/23/squad-sheets-chelsea-blackburn-rovers
E0,2009-10-24,hull,portsmouth,0,0,D,0,0,D,S Attwell,7,8,3,2,16,23,6,6,2,1,0,0,2.6,3.2,2.8,2.5,3.25,2.7,2.4,3.25,2.8,2.4,3.2,2.85,2.38,3.4,2.88,2.3,3.2,2.8,2.5,3.3,2.8,2.5,3.2,2.88,2.5,3.25,2.7,2.5,3.2,2.88,35,2.67,2.5,3.4,3.23,2.9,2.8,33,2.12,1.98,1.86,1.77,21,0.0,1.9,1.8,2.08,2.0,"The 'crisis' at Anfield is put into stark perspective as soon as the plights of Hull City and Portsmouth are examined. Despite rousing victories for both clubs in recent weeks, they remain fixed in serious relegation trouble and defeat for either at the KC Stadium could precede a truly miserable Christmas. Indeed, Hull's manager, Phil Brown, may not even last that long in his post – after this fixture his side face potentially make-or-break games against Burnley, Stoke City and West Ham United. Sachin Nakrani",2009-10-23,hull,portsmouth,https://www.theguardian.com/football/2009/oct/23/squad-sheets-hull-city-portsmouth
E0,2009-10-24,tottenham,stoke,0,1,A,0,0,D,L Probert,22,8,12,2,8,18,7,1,0,3,0,0,1.44,4.33,7.5,1.45,3.85,7.75,1.45,4.0,7.5,1.45,4.0,7.0,1.44,4.0,8.0,1.4,4.0,7.5,1.44,4.0,8.0,1.44,4.1,8.0,1.44,3.75,7.0,1.44,4.33,7.0,35,1.46,1.43,4.56,4.16,8.8,7.67,33,1.68,1.62,2.3,2.2,20,0.0,1.13,1.12,6.1,5.54,"The lasting strength of Tottenham's claim to a finish in the top four will be decided by how well Harry Redknapp's squad stand up to the rigours of winter, especially at the back with its recurrent aches and strains. Going forward Spurs have more options and Stoke's away form does not suggest they will be able to deny the opposition a win to stay in third place. However, Tony Pulis's side are nothing if not stubborn and Redknapp may need the lofty presence of Peter Crouch at some time or other to break them down. David Lacey",2009-10-23,tottenham,stoke,https://www.theguardian.com/football/2009/oct/23/squad-sheets-tottenham-hotspur-stoke
E0,2009-10-24,wolves,aston villa,1,1,D,0,0,D,P Walton,8,12,4,8,10,16,8,3,1,2,0,0,3.5,3.2,2.2,3.6,3.4,2.1,3.25,3.3,2.15,3.4,3.25,2.1,3.5,3.3,2.1,3.4,3.25,2.0,3.4,3.3,2.15,3.4,3.4,2.1,3.4,3.2,2.1,3.4,3.25,2.15,35,3.6,3.42,3.46,3.29,2.25,2.12,33,2.08,1.99,1.86,1.76,22,0.0,2.49,2.4,1.61,1.54,"Aston Villa have made their best start to a season for 10 years and make the short trip to Molineux in confident mood following last Saturday's win over Chelsea. Wolves have failed to beat their neighbours in 14 matches, dating back to 1980, but Mick McCarthy's side can take comfort from the fact that both of Villa's defeats in the league this season have come against teams in the bottom half. Villa are likely to be unchanged, while McCarthy is expected to bring back Michael Mancienne, who has recovered from a virus. Stuart James",2009-10-23,wolves,aston villa,https://www.theguardian.com/football/2009/oct/23/squad-sheets-wolves-aston-villa
E0,2009-10-25,bolton,everton,3,2,H,2,1,H,P Dowd,12,17,8,12,14,15,4,4,3,1,0,0,2.63,3.25,2.75,2.8,3.3,2.55,2.75,3.2,2.5,2.6,3.2,2.6,2.8,3.3,2.5,2.7,3.2,2.4,2.8,3.3,2.5,2.7,3.25,2.6,2.5,3.2,2.5,2.6,3.25,2.7,35,2.75,2.61,3.34,3.23,2.89,2.66,32,2.15,2.01,1.8,1.74,21,0.0,1.91,1.84,2.09,1.94,"Bolton, who finished 13th last season, are again your typical mid-table team, with two wins, two draws and two defeats from their last six games. That said, they would have drawn at Old Trafford last Saturday had not Gary Cahill spurned a sitter in added time. In Kevin Davies they have a striker good enough to trouble any defence. Everton's 5-0 loss to Benfica was a red herring, given the absence of so many regulars, but draws at home to Stoke and Wolves and a negative goal difference does not augur well. Joe Lovejoy",2009-10-23,bolton,everton,https://www.theguardian.com/football/2009/oct/23/squad-sheets-bolton-wanderers-everton
E0,2009-10-25,liverpool,man united,2,0,H,0,0,D,A Marriner,11,7,6,5,20,11,5,1,2,3,1,1,3.0,3.25,2.4,2.85,3.3,2.55,2.75,3.2,2.5,2.7,3.2,2.5,2.8,3.3,2.5,2.75,3.1,2.4,2.88,3.2,2.5,2.88,3.2,2.5,2.6,3.2,2.5,2.9,3.2,2.4,35,3.02,2.86,3.3,3.22,2.7,2.47,33,2.22,2.03,1.76,1.72,20,0.0,2.12,2.04,1.83,1.76,"Despite a planned protest against the owners before the match, there will be a show of unity and determination at Anfield tomorrow once the game begins. Inside the stadium the fans' efforts will be directed solely against Manchester United. Liverpool did beat these opponents twice in the league last season, but the club looks to be in a decline steepened by injuries. United, in contrast, should be able to field a stronger line-up than the one that beat CSKA Moscow in Russia on Wednesday. Kevin McCarra",2009-10-23,liverpool,man united,https://www.theguardian.com/football/2009/oct/23/squad-sheets-liverpool-manchester-united
E0,2009-10-25,man city,fulham,2,2,D,0,0,D,K Friend,20,11,7,5,11,12,14,2,0,2,0,0,1.44,4.2,8.0,1.45,4.0,7.25,1.45,4.0,7.5,1.4,4.3,7.5,1.4,4.5,8.0,1.4,4.0,7.5,1.44,4.0,8.0,1.44,4.1,8.0,1.44,3.75,7.0,1.44,4.0,8.0,35,1.51,1.45,4.5,4.05,8.51,7.63,32,1.97,1.85,1.95,1.89,22,-1.0,1.95,1.91,2.0,1.95,"Mark Hughes will have half an eye on events at Anfield when his side welcome Fulham to Eastlands. City are within touching distance of the Premier League summit and Liverpool's recent poor form will have reinforced their self-belief. Fulham were the last team to beat City at home in the league and under Roy Hodgson's stewardship have looked to improve again this term. Denied victory over Roma in the last minute on Thursday night, Fulham will be out to dampen the City fans' early-season optimism. Chris Bell",2009-10-23,man city,fulham,https://www.theguardian.com/football/2009/oct/23/squad-sheets-manchester-city-fulham
E0,2009-10-25,west ham,arsenal,2,2,D,0,2,A,C Foy,15,15,9,10,17,15,6,8,3,2,1,0,7.0,4.2,1.5,7.5,4.0,1.5,6.75,3.8,1.5,7.0,4.0,1.45,7.0,4.0,1.5,6.0,3.75,1.5,7.0,4.0,1.5,7.0,4.0,1.5,7.0,3.8,1.44,7.0,3.9,1.5,35,7.97,6.99,4.33,3.96,1.55,1.49,32,1.75,1.67,2.36,2.12,21,1.0,2.1,2.01,1.91,1.86,"It is a measure of the serenity of Arsenal's progress that perhaps the biggest issue for Arsène Wenger is whether to persist with Vito Mannone in goal, or recall the now virus-free Manuel Almunia, who has stewed on the bench for the past two games. Mannone has had both excellent and erratic moments and Wenger is keen not only to accelerate his development but to reassure other players that they, too, can force their way in. What West Ham would give for such trifling worries. Another fraught afternoon beckons for them. David Hytner",2009-10-23,west ham,arsenal,https://www.theguardian.com/football/2009/oct/23/squad-sheets-west-ham-arsenal
E0,2009-10-31,arsenal,tottenham,3,0,H,2,0,H,M Clattenburg,18,7,12,5,10,10,6,2,1,1,0,0,1.57,4.0,6.0,1.5,4.0,6.0,1.57,4.0,5.25,1.6,3.6,5.6,1.62,3.75,5.5,1.55,3.6,5.5,1.57,3.8,6.0,1.62,3.75,5.5,1.57,3.75,5.5,1.57,3.75,5.5,40,1.62,1.57,4.4,3.84,6.25,5.84,36,1.6,1.55,2.57,2.33,25,0.0,1.22,1.19,4.55,4.22,"Robbie Keane's belief that Tottenham have a squad that is at least the equal of Arsenal's smacked of boldness if not delusion. In their most recent trip to meet one of the Champions League clubs, his team were beaten 3-0 by Chelsea. Tottenham have not defeated Arsenal in almost a decade, a run of 19 matches without a win over their north London rivals. The clubs, however, are now adjacent in the table and an attacker such as Keane must believe he can exploit weaknesses in Arsène Wenger's line-up . Kevin McCarra",2009-10-30,arsenal,tottenham,https://www.theguardian.com/football/2009/oct/30/squad-sheets-arsenal-tottenham-hotspur
E0,2009-10-31,bolton,chelsea,0,4,A,0,1,A,P Walton,15,27,6,17,9,7,8,10,1,1,1,0,9.0,4.33,1.4,7.75,4.2,1.4,7.5,4.0,1.44,7.0,4.0,1.45,8.0,4.0,1.44,7.5,4.0,1.4,8.5,4.33,1.4,7.0,4.33,1.44,8.0,3.75,1.44,7.0,4.0,1.44,40,9.54,7.9,4.62,4.15,1.47,1.43,36,1.82,1.75,2.11,1.99,24,0.0,6.63,5.67,1.14,1.12,"Chelsea cannot flirt with complacency against the side they demolished in the Carling Cup. Wednesday's 4-0 win was the third successive rout at Stamford Bridge, with 13 goals scored and none conceded, but Carlo Ancelotti's last two journeys north brought defeat at Wigan and Aston Villa. Bolton, despite their meagre cup offering, should provide a truer test of Chelsea's conviction than recent home form. They are unbeaten in four at home and Gary Megson's fortunes were rising until he gave fringe players a chance they failed to take. Andy Hunter",2009-10-30,bolton,chelsea,https://www.theguardian.com/football/2009/oct/30/squad-sheets-bolton-wanderers-chelsea
E0,2009-10-31,burnley,hull,2,0,H,1,0,H,M Jones,11,8,5,6,12,13,8,1,1,4,0,1,1.91,3.4,4.2,1.9,3.3,3.95,1.9,3.3,4.0,1.9,3.3,3.9,1.83,3.5,4.33,1.91,3.3,3.6,1.91,3.4,4.0,2.0,3.2,4.0,1.91,3.3,3.8,1.95,3.3,3.75,40,2.0,1.92,3.5,3.32,4.68,4.06,36,2.04,1.91,1.9,1.82,24,0.0,1.44,1.39,2.98,2.78,"The Hull manager, Phil Brown, takes his side to Turf Moor under intense pressure, following chairman Paul Duffen's resignation. If he is to save his job then his side will have to reverse a terrible run of results that has left them a point adrift of safety. Despite a 3-1 home defeat to Wigan last week, Burnley have made an encouraging start to the season, recording wins over Manchester United and Everton. Their manager, Owen Coyle, has expressed support for Brown but will still be hoping for a win that could consign his former captain to unemployment. Chris Bell",2009-10-30,burnley,hull,https://www.theguardian.com/football/2009/oct/30/squad-sheets-burnley-hull-city
E0,2009-10-31,everton,aston villa,1,1,D,1,0,H,L Probert,9,13,4,8,15,16,3,4,1,3,1,1,2.5,3.25,2.88,2.4,3.25,2.8,2.5,3.2,2.75,2.4,3.3,2.8,2.62,3.3,2.62,2.38,3.2,2.7,2.4,3.3,2.9,2.5,3.4,2.75,2.5,3.25,2.7,2.4,3.25,2.75,40,2.67,2.49,3.4,3.24,2.95,2.79,36,2.06,1.95,1.87,1.8,23,0.0,1.88,1.78,2.12,2.01,"The simplistic take on the Premier League is that it consists of two species – the Big Four and the rest – but in the past couple of seasons these two clubs have formed a demilitarised zone. Finishing fifth and sixth suggested they were betwixt and between – too good for the rest, not good enough for the best – but now that status is under threat from Manchester City and Tottenham. Credit to Everton, though – despite their training ground resembling a hospital they occupy the same position after nine games as they did last season and are only two points worse off. Mikey Stafford",2009-10-30,everton,aston villa,https://www.theguardian.com/football/2009/oct/30/squad-sheets-everton-aston-villa
E0,2009-10-31,fulham,liverpool,3,1,H,1,1,D,L Mason,10,6,6,3,10,13,2,2,1,0,0,2,4.2,3.4,1.91,4.1,3.35,1.85,4.0,3.3,1.9,3.9,3.3,1.9,4.33,3.5,1.83,3.75,3.4,1.85,4.33,3.4,1.85,4.0,3.4,1.91,4.33,3.25,1.83,4.2,3.4,1.8,40,4.4,4.12,3.5,3.37,2.01,1.88,36,2.09,1.97,1.86,1.78,24,0.0,3.25,2.97,1.46,1.36,"Liverpool's Carling Cup defeat at Arsenal has done little to dilute the feel-good factor generated by their victory over Manchester United. Rafael Benítez's team scrap well when seemingly hemmed in but they ought not to need the stimulus of crisis. There is a determination to build on the United triumph and much will be read into their showing at Craven Cottage,not least because it presages another drama – the Champions League tie at Lyon. Fulham feel their results have not reflected their performances and are keen to make a statement. David Hytner",2009-10-30,fulham,liverpool,https://www.theguardian.com/football/2009/oct/30/squad-sheets-fulham-liverpool
E0,2009-10-31,man united,blackburn,2,0,H,0,0,D,P Dowd,20,2,11,1,10,21,7,2,0,2,0,0,1.17,7.0,19.0,1.15,7.0,14.0,1.17,7.0,12.0,1.17,6.0,15.0,1.17,7.0,15.0,1.15,6.5,13.0,1.17,6.5,19.0,1.15,7.0,19.0,1.17,6.0,17.0,1.17,6.0,17.0,39,1.2,1.17,7.58,6.57,23.0,16.81,36,1.6,1.54,2.55,2.34,21,-2.0,1.97,1.93,2.0,1.94,"Expect damage limitation from Blackburn as they seek to avoid a fifth straight away defeat in the league. Any hopes of exploiting a depleted United back line have been dented by the loss of Jason Roberts to swine flu while Christopher Samba is still not fully recovered from the illness. Pascal Chimbonda and David Dunn should make a welcome return, but they face a daunting task to prevent the home side reasserting itself after last week's poor performance at Anfield. Allardyce will hope that United plumb similar depths in this match. Alex Derber",2009-10-30,man united,blackburn,https://www.theguardian.com/football/2009/oct/30/squad-sheets-manchester-united-blackburn-rovers
E0,2009-10-31,portsmouth,wigan,4,0,H,2,0,H,A Wiley,21,8,11,3,11,10,7,4,0,1,0,0,2.38,3.3,3.0,2.4,3.3,2.75,2.4,3.25,2.85,2.3,3.3,2.9,2.38,3.4,2.88,2.3,3.25,2.8,2.38,3.3,2.9,2.4,3.4,2.88,2.4,3.25,2.8,2.4,3.25,2.75,40,2.5,2.37,3.4,3.27,3.21,2.93,36,2.12,2.03,1.8,1.72,24,0.0,1.8,1.73,2.19,2.06,"This is a fixture consumed by off-field distractions. Portsmouth have this week been placed under a transfer embargo while Wigan have had to deal with the twin issues of an apologetic manager and a jailed striker. There will be relief, then, when play finally starts this afternoon. For Portsmouth, the aim is to secure a first home league victory of the season and they can take hope from the visitors' injuries in defence – both Chris Kirkland and Maynor Figueroa are likely to be unavailable to Roberto Martínez. Paul Hart, the Portsmouth manager, is himself likely to be without Papa Bouba Diop. Sachin Nakrani",2009-10-30,portsmouth,wigan,https://www.theguardian.com/football/2009/oct/30/squad-sheets-portsmouth-wigan-athletic
E0,2009-10-31,stoke,wolves,2,2,D,2,0,H,C Foy,10,11,5,7,13,15,4,3,0,3,0,0,1.91,3.4,4.2,1.9,3.25,4.0,1.95,3.35,3.75,1.9,3.4,3.7,1.83,3.5,4.33,1.9,3.4,3.6,1.91,3.4,4.0,1.91,3.4,4.0,1.85,3.4,4.0,1.8,3.4,4.2,40,1.95,1.9,3.6,3.36,4.43,4.06,36,2.19,2.05,1.77,1.71,24,0.0,1.44,1.37,3.25,2.9,"Following victory at Tottenham last week, Tony Pulis has complained that Stoke are still not accepted as a true Premier League team. Wolves will nonetheless expect to trouble the home defence after themselves stretching Villa last week. Mick McCarthy should name a starting 11 unchanged from that game, and will have Austrian striker Stefan Maierhofer and Chelsea loanee Michael Mancienne back on the bench. Thomas Sorensen, returning from illness, is expected to regain his place in the Stoke goal and Tuncay may also start as the home side try to put Tuesday's Carling Cup drubbing behind them. Alex Derber",2009-10-30,stoke,wolves,https://www.theguardian.com/football/2009/oct/30/squad-sheets-stoke-city-wolverhampton-wanderers
E0,2009-10-31,sunderland,west ham,2,2,D,1,2,A,A Marriner,17,15,7,9,12,16,7,3,3,3,1,1,2.0,3.3,4.0,1.9,3.4,3.8,1.95,3.35,3.75,1.9,3.3,3.9,1.91,3.4,4.0,1.91,3.4,3.5,1.95,3.3,4.0,1.91,3.4,4.0,1.91,3.4,3.75,1.8,3.4,4.2,40,2.09,1.95,3.41,3.33,4.2,3.91,36,2.02,1.9,1.94,1.84,24,0.0,1.46,1.41,3.0,2.74,"Gianfranco Zola will look to build on last weekend's point against Arsenal when he takes his side to the Stadium of Light. Without a victory since the opening day of the season, West Ham find themselves in the bottom three as the off-pitch troubles that have dogged them since last year continue to unsettle the club. Steve Bruce's return to Birmingham ended in disappointment for the Sunderland manager and he will be hoping that Darren Bent, who missed the Carling Cup exit in midweek, will return as they go in search of a fifth consecutive home win. Chris Bell",2009-10-30,sunderland,west ham,https://www.theguardian.com/football/2009/oct/30/squad-sheets-sunderland-west-ham-united
E0,2009-11-01,birmingham,man city,0,0,D,0,0,D,M Dean,7,14,4,6,9,8,4,8,3,1,1,0,4.33,3.6,1.83,4.25,3.6,1.75,4.0,3.6,1.83,3.7,3.4,1.9,4.5,3.5,1.8,3.85,3.3,1.85,4.33,3.5,1.83,4.0,3.5,1.91,4.33,3.4,1.73,4.0,3.25,1.91,39,4.6,4.28,3.76,3.44,1.91,1.83,35,2.08,1.98,1.88,1.77,24,0.0,3.25,3.0,1.38,1.35,"Not a day for Birmingham City fans to be boasting about their riches. The £40m that Carson Yeung has pledged to make available to Alex McLeish in January is a drop in the ocean compared to the sums that Manchester City's owners have spent. City, however, have stuttered of late, with their last three league matches all ending as draws. Birmingham will also take encouragement from their much-needed victory over Sunderland last Saturday and the defensive lapses that have seen City fail to keep a clean sheet since the end of August. Stuart James",2009-10-30,birmingham,man city,https://www.theguardian.com/football/2009/oct/30/squad-sheets-birmingham-city-manchester-city
E0,2009-11-04,west ham,aston villa,2,1,H,1,0,H,S Bennett,14,13,7,10,11,12,6,14,2,4,0,1,2.75,3.3,2.63,2.75,3.2,2.45,2.75,3.2,2.5,2.7,3.2,2.5,2.88,3.3,2.4,2.7,3.2,2.4,2.62,3.3,2.62,2.75,3.25,2.5,2.6,3.2,2.6,2.8,3.2,2.5,40,2.88,2.74,3.4,3.24,2.73,2.52,32,2.02,1.9,1.91,1.84,23,0.0,2.05,1.95,1.97,1.84,,,,,
E0,2009-11-07,aston villa,bolton,5,1,H,2,1,H,M Clattenburg,19,13,13,9,17,16,8,1,1,4,0,0,1.8,3.5,4.75,1.7,3.6,4.6,1.8,3.5,4.2,1.75,3.5,4.6,1.73,3.5,5.0,1.65,3.5,4.75,1.73,3.5,5.0,1.73,3.5,5.0,1.8,3.4,4.33,1.67,3.5,5.0,37,1.87,1.77,3.63,3.46,5.0,4.65,32,2.03,1.89,1.93,1.84,22,0.0,1.35,1.3,3.5,3.27,"Back-to-back 4-0 defeats against Chelsea may have dented Bolton's confidence, but they have travelled well this season, picking up three points at St Andrew's on their last visit to the second city at the end of September and face a Villa side stuttering after one win in their last six league games. Kevin Davies is optimistic that they can bounce back. ""I've been speaking to the players and it hurts,"" he said. ""But the only way to respond is to get to the next game and take your anger and frustration down there. John Ashdown",2009-11-06,aston villa,bolton,https://www.theguardian.com/football/2009/nov/06/squad-sheets-aston-villa-bolton-wanderers
E0,2009-11-07,blackburn,portsmouth,3,1,H,0,1,A,A Marriner,10,9,6,3,12,18,8,5,3,3,0,0,2.1,3.4,3.6,2.05,3.2,3.55,2.1,3.25,3.4,2.0,3.3,3.6,2.0,3.4,3.75,2.0,3.25,3.4,2.05,3.3,3.6,2.2,3.25,3.25,2.0,3.3,3.5,2.05,3.2,3.5,36,2.2,2.09,3.47,3.28,3.75,3.49,32,2.04,1.89,1.92,1.84,22,0.0,1.54,1.49,2.63,2.48,"Three owners in three months, player wages going unpaid, a transfer embargo and now a chief executive charged with tax evasion – if Portsmouth's season were the basis of a soap opera plot it would be dismissed as far-fetched. There is a far more mundane explanation for Blackburn's presence in the bottom three – a woeful away record. Sam Allardyce's side have conceded 18 goals in five defeats from five matches on the road so it must be a relief to return to Ewood Park where they prevailed in their last league match. Mikey Stafford",2009-11-06,blackburn,portsmouth,https://www.theguardian.com/football/2009/nov/06/squad-sheets-blackburn-rovers-portsmouth
E0,2009-11-07,man city,burnley,3,3,D,1,2,A,S Attwell,13,6,8,4,10,11,8,3,1,3,0,0,1.33,4.75,11.0,1.35,4.5,8.5,1.33,4.5,9.5,1.35,4.7,8.0,1.33,5.0,9.0,1.3,4.5,9.0,1.33,4.8,9.5,1.36,4.5,9.0,1.3,4.6,10.0,1.33,4.5,9.0,36,1.36,1.32,5.2,4.7,12.0,9.95,32,1.6,1.56,2.53,2.29,20,0.0,1.1,1.07,8.05,7.57,"Burnley's away record (five games, five defeats) should encourage Manchester City to believe they can pull out of a four-draw drift. Owen Coyle has little slack in his squad and injuries will probably persuade him to field the same starting XI, which includes two former City full-backs, Stephen Jordan and Tyrone Mears. City expect to welcome back two absentees from the goalless draw at Birmingham, Emmanuel Adebayor and Kolo Touré, who together cost £41m, which is £38m more than Burnley paid for Stephen Fletcher, their record signing. It hardly seems fair but Burnley keep on attacking, even away. Jeremy Alexander",2009-11-06,man city,burnley,https://www.theguardian.com/football/2009/nov/06/squad-sheets-manchester-city-burnley
E0,2009-11-07,tottenham,sunderland,2,0,H,1,0,H,K Friend,10,14,8,6,10,19,4,4,1,2,0,0,1.57,3.75,6.5,1.55,3.5,6.5,1.57,3.6,6.0,1.6,3.6,5.6,1.57,3.6,6.5,1.5,3.75,6.0,1.53,3.8,6.5,1.57,3.8,6.0,1.57,3.6,6.0,1.57,3.75,5.5,36,1.59,1.55,4.18,3.77,7.0,6.31,31,1.74,1.65,2.25,2.13,22,0.0,1.25,1.18,5.05,4.4,"At full strength Sunderland, after their performances against Manchester United and Liverpool, would be expected to get something from White Hart Lane but Steve Bruce is without the suspended Kenwyne Jones and has Lee Cattermole and Lorik Cana on a lengthening injury list. Nevertheless, Tottenham will need to regain some momentum after losing to Stoke City and Arsenal if they are to see off Bruce's improving side. According to tradition Darren Bent, Sunderland's leading marksmen, should score against his old colleagues. By no means a home banker this one, possibly a draw. David Lacey",2009-11-06,tottenham,sunderland,https://www.theguardian.com/football/2009/nov/06/squad-sheets-tottenham-hotspur-sunderland
E0,2009-11-07,wolves,arsenal,1,4,A,0,3,A,St Bennett,8,11,6,6,9,15,4,4,2,3,0,0,9.0,4.75,1.36,7.5,4.25,1.4,8.0,4.25,1.4,7.0,4.5,1.4,8.0,4.5,1.4,7.5,4.2,1.36,8.0,4.8,1.36,8.0,4.5,1.4,8.5,4.33,1.36,8.0,4.0,1.4,36,9.63,8.34,5.16,4.45,1.4,1.38,32,1.67,1.6,2.4,2.21,21,0.0,7.0,6.34,1.13,1.1,"It is 30 years since Wolves defeated Arsenal and few will give Mick McCarthy's side much chance of bringing that run to an end. Arsenal are in scintillating form, having passed a half century of goals for the season against Alkmaar on Wednesday, and won five out of their last six in the Premier League. Arsène Wenger will be without the injured Gaël Clichy and Nicklas Bendtner, while Sylvan Ebanks-Blake returns to the Wolves forward line in place of the injured Chris Iwelumo after dropping to the bench against Stoke last Saturday. Stuart James",2009-11-06,wolves,arsenal,https://www.theguardian.com/football/2009/nov/06/squad-sheets-wolverhampton-wanderers-arsenal
E0,2009-11-08,chelsea,man united,1,0,H,0,0,D,Mn Atkinson,12,21,9,10,13,15,0,7,3,3,0,0,2.0,3.25,4.0,1.95,3.3,3.75,2.05,3.25,3.6,2.1,3.15,3.5,2.1,3.2,3.6,2.0,3.25,3.4,2.05,3.25,3.75,2.0,3.25,4.0,2.0,3.25,3.6,2.0,3.1,3.75,36,2.15,2.01,3.42,3.26,4.26,3.77,32,2.15,2.02,1.8,1.74,22,0.0,1.5,1.43,2.8,2.65,"The emphasis on Rio Ferdinand's troubled form faded last Tuesday when United looked even more vulnerable without him during the 3-3 draw with CSKA Moscow. It seems that he will be missing again with back trouble just when solidity at the heart of the defence will be critical. The visitors must find others to check Didier Drogba, who has verged on the uncontainable for Chelsea this season, scoring nine goals in his last nine appearances in all competitions. Kevin McCarra",2009-11-06,chelsea,man united,https://www.theguardian.com/football/2009/nov/06/squad-sheets-chelsea-manchester-united
