Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,Bb1X2,BbMxH,BbAvH,BbMxD,BbAvD,BbMxA,BbAvA,BbOU,BbMx>2.5,BbAv>2.5,BbMx<2.5,BbAv<2.5,BbAH,BbAHh,BbMxAHH,BbAvAHH,BbMxAHA,BbAvAHA,PSCH,PSCD,PSCA,text,preview_date,home_team,away_team,url
E0,2015-01-01,tottenham,chelsea,5.0,3.0,H,3.0,1.0,H,P Dowd,11.0,19.0,8.0,7.0,14.0,10.0,5.0,3.0,3.0,1.0,0.0,0.0,5.0,3.75,1.8,4.25,3.6,1.8,4.0,3.45,1.85,4.5,3.6,1.8,4.86,3.92,1.79,5.0,3.25,1.8,,,,5.0,3.75,1.8,47.0,5.0,4.71,3.92,3.66,1.85,1.77,46.0,1.99,1.91,1.99,1.89,25.0,0.75,1.92,1.87,2.05,2.0,6.0,4.04,1.65,"Tottenham’s 3-0 defeat at Stamford Bridge in early December led to much head-shaking among the Spurs faithful, with the general consensus being that a coveted top-four place was beyond them. Four wins and two draws since see them still in the mix and this looks a pivotal game. The league leaders dropped points at Southampton on Sunday and will want to regain momentum. Paul Chronnell",2014-12-31,tottenham,chelsea,https://www.theguardian.com/football/2014/dec/31/tottenham-chelsea-match-preview
E0,2015-01-01,west ham,west brom,1.0,1.0,D,1.0,1.0,D,J Moss,8.0,14.0,3.0,3.0,6.0,13.0,0.0,1.0,1.0,0.0,0.0,0.0,1.85,3.75,4.5,1.8,3.6,4.2,1.85,3.45,4.0,1.83,3.6,4.5,1.88,3.71,4.56,1.85,3.3,4.5,,,,1.85,3.7,4.6,47.0,1.91,1.84,3.75,3.57,4.75,4.38,46.0,2.02,1.93,1.94,1.87,27.0,-0.5,1.88,1.85,2.08,2.02,1.86,3.77,4.6,"West Bromwich Albion will travel to Upton Park with in caretaker hands with Tony Pulis set to be unveiled, although Sam Allardyce has warned his West Ham United side not to use that as an excuse to become complacent. It is a big game for West Ham. Successive defeats against Arsenal and Chelsea saw them drop out of the top four and they will be desperate to get back on track against opponents who are a point above the bottom three. Jacob Steinberg",2014-12-31,west ham,west brom,https://www.theguardian.com/football/2014/dec/31/west-ham-west-bromwich-match-preview
E0,2015-01-10,burnley,qpr,2.0,1.0,H,2.0,1.0,H,A Marriner,18.0,17.0,7.0,7.0,14.0,9.0,10.0,6.0,2.0,2.0,0.0,0.0,2.2,3.4,3.6,2.2,3.25,3.25,2.2,3.2,3.2,2.2,3.3,3.4,2.16,3.47,3.7,2.2,3.3,3.3,,,,2.2,3.4,3.6,46.0,2.25,2.14,3.5,3.36,3.77,3.48,44.0,2.14,2.03,1.87,1.78,26.0,-0.25,1.89,1.83,2.1,2.04,2.1,3.55,3.79,"Charlie Austin will make his first return to Turf Moor in the Premier League as a QPR player having completed the unlikely hat-trick of scoring, assisting and being sent off when Rangers were 2-0 victors over Burnley in December. The hosts’ mini-revival has seen them draw with Manchester City, Newcastle and Spurs in their past three games in all competitions, but an elusive an elusive three points is a must against relegation rivals Hoops, who lost 30 last weekend in the FA Cup to giantkillers Sheffield United. Luke Weston",2015-01-09,burnley,qpr,https://www.theguardian.com/football/2015/jan/09/burnley-queens-park-rangers-match-preview
E0,2015-01-10,chelsea,newcastle,2.0,0.0,H,1.0,0.0,H,R East,9.0,11.0,5.0,5.0,13.0,13.0,7.0,4.0,2.0,3.0,0.0,0.0,1.2,7.5,17.0,1.2,6.0,14.5,1.22,5.5,12.0,1.2,6.5,17.0,1.2,7.5,17.8,1.22,5.5,15.0,,,,1.2,7.5,18.0,46.0,1.24,1.19,7.7,6.84,18.38,15.17,36.0,1.61,1.56,2.62,2.38,31.0,-2.0,2.05,1.96,1.98,1.91,1.21,7.6,15.5,"Chelsea were beaten 5-3 by Spurs on New Year’s Day and that could be bad news for Newcastle, who would be wise to prepare themselves for the backlash at Stamford Bridge. José Mourinho’s side were eight points clear of Manchester City in November, but are now top only on alphabetical order and they will be determined to quash any talk of them looking vulnerable. As for Newcastle, it is another chance for John Carver to throw his hat into the managerial ring. Jacob Steinberg",2015-01-09,chelsea,newcastle,https://www.theguardian.com/football/2015/jan/09/chelsea-newcastle-united-match-preview
E0,2015-01-10,crystal palace,tottenham,2.0,1.0,H,0.0,0.0,D,A Taylor,21.0,9.0,7.0,5.0,9.0,14.0,4.0,6.0,5.0,3.0,0.0,0.0,3.5,3.5,2.2,3.4,3.3,2.3,3.3,3.3,2.1,3.6,3.4,2.15,3.69,3.42,2.19,3.3,3.3,2.2,,,,3.6,3.4,2.2,46.0,3.75,3.48,3.5,3.35,2.23,2.15,44.0,2.19,2.08,1.88,1.74,26.0,0.25,2.05,2.01,1.91,1.86,3.44,3.48,2.25,"Returning to league action for the first time since their exhilarating win over Chelsea, Tottenham will be confident of extending their seven-match unbeaten run but know they face a serious test in the form of a Palace side intent on embarking on a hot streak of their own under Alan Pardew. The question is a fresh approach and renewed optimism will be enough for Palace to compensate for the new manager’s chances are not helped by the absence of key duo Mile Jedinak and Yannick Bolasie, both of whom are away on international duty. Paul Doyle",2015-01-09,crystal palace,tottenham,https://www.theguardian.com/football/2015/jan/09/crystal-palace-tottenham-hotspur-match-preview
E0,2015-01-10,everton,man city,1.0,1.0,D,0.0,0.0,D,M Atkinson,11.0,18.0,4.0,2.0,9.0,10.0,4.0,9.0,1.0,2.0,0.0,0.0,4.5,3.75,1.85,4.0,3.4,1.9,3.8,3.45,1.9,4.33,3.75,1.85,4.52,3.81,1.86,4.33,3.3,1.91,,,,4.2,3.75,1.92,46.0,4.55,4.22,3.89,3.61,1.92,1.86,44.0,1.76,1.7,2.28,2.14,27.0,0.5,2.08,2.01,1.89,1.85,4.45,4.02,1.83,"While Manuel Pellegrini has found different ways to win in the absence of his leading strikers, Roberto Martínez continues to search for one. The champions are unbeaten in 13 matches, winning 11, and could have Sergio Agüero, Edin Dzeko and Vincent Kompany back for the trip to what promises to be a tense Goodison Park. Everton were improved in their FA Cup tie with West Ham United on Tuesday but will require another level to prevent a fifth successive Premier League defeat. Andy Hunter",2015-01-09,everton,man city,https://www.theguardian.com/football/2015/jan/09/everton-manchester-city-match-preview
E0,2015-01-10,leicester,aston villa,1.0,0.0,H,1.0,0.0,H,M Oliver,11.0,12.0,3.0,1.0,18.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,2.2,3.4,3.6,2.2,3.2,3.3,2.3,3.3,2.9,2.2,3.25,3.5,2.18,3.29,3.89,2.2,3.1,3.5,,,,2.2,3.25,3.8,46.0,2.3,2.17,3.4,3.24,3.86,3.55,42.0,2.4,2.27,1.68,1.62,26.0,-0.25,1.9,1.84,2.1,2.04,2.22,3.36,3.7,"Leicester will be looking to extend their unbeaten run to what would be a season’s best four games in all competitions against a goal-shy Aston Villa who are winless in five, scoring only once in that period, and a total of just 11 times in the Premier League this season. Nigel Pearson will certainly be targeting a second home win of the campaign to lift his side off the foot of the table. Luke Weston",2015-01-09,leicester,aston villa,https://www.theguardian.com/football/2015/jan/09/leicester-city-aston-villa-match-preview
E0,2015-01-10,sunderland,liverpool,0.0,1.0,A,0.0,1.0,A,C Pawson,5.0,21.0,1.0,4.0,12.0,11.0,6.0,6.0,1.0,4.0,1.0,0.0,4.5,3.6,1.91,3.8,3.5,1.91,4.0,3.45,1.85,4.0,3.5,1.95,4.58,3.59,1.91,4.33,3.2,1.95,,,,4.4,3.5,1.95,45.0,4.55,4.21,3.65,3.46,1.97,1.91,44.0,2.04,1.94,1.94,1.85,26.0,0.5,2.03,1.97,1.93,1.9,3.91,3.38,2.12,"Jordan Henderson and Simon Mignolet return to Wearside on a day when Brendan Rodgers will hope to move a little closer to the European places and Gus Poyet further away from the relegation zone. The divisional draw specialists, Sunderland are difficult to beat but have won only one of their past 10 Premier League games and are likely to be without the influential Lee Cattermole. Rodgers could do with Steven Gerrard marking what seems set to be his farewell appearance in the north-east with a reminder of his match-winning talents. Louise Taylor",2015-01-09,sunderland,liverpool,https://www.theguardian.com/football/2015/jan/09/sunderland-liverpool-match-preview
E0,2015-01-10,swansea,west ham,1.0,1.0,D,0.0,1.0,A,M Dean,19.0,11.0,3.0,5.0,9.0,7.0,4.0,5.0,0.0,1.0,0.0,0.0,2.25,3.5,3.4,2.25,3.2,3.2,2.2,3.2,3.2,2.3,3.4,3.2,2.24,3.42,3.55,2.3,3.2,3.2,,,,2.25,3.4,3.5,46.0,2.3,2.22,3.5,3.34,3.54,3.32,45.0,2.06,1.96,1.97,1.84,26.0,-0.25,1.96,1.89,2.02,1.97,2.18,3.54,3.58,Swansea begin life without top-scorer Wilfried Bony because of Africa Cup of Nations duty and with a £30m move to Man City beckoning. The Ivorian leaves a gaping hole in the Welsh side that most teams would find difficult to fill. All eyes turn to Bafétimbi Gomis and whether he can fill that gap. West Ham are aiming to return to winning ways after three games without a win. Yemi Abiade,2015-01-09,swansea,west ham,https://www.theguardian.com/football/2015/jan/09/swansea-city-west-ham-united-match-preview
E0,2015-01-10,west brom,hull,1.0,0.0,H,0.0,0.0,D,N Swarbrick,9.0,12.0,3.0,2.0,5.0,13.0,5.0,2.0,1.0,0.0,0.0,0.0,2.05,3.4,4.2,2.05,3.4,3.5,2.0,3.3,3.6,2.05,3.25,4.0,2.04,3.32,4.4,2.05,3.1,4.0,,,,2.05,3.4,4.1,46.0,2.1,2.02,3.4,3.27,4.32,3.97,41.0,2.59,2.41,1.67,1.56,27.0,-0.5,2.06,2.02,1.9,1.86,2.01,3.28,4.57,"Tony Pulis has taken over at The Hawthorns and West Bromwich Albion are safe. That is the theory among many, although Pulis, who has never been relegated in his managerial career, is keen to guard against any complacency. After the 7-0 thrashing of Gateshead in the FA Cup in his first game in charge, the serious business starts for the Welshman with the visit of a Hull side depleted through injury but buoyed by festive wins over Sunderland and Everton.A tight game with few goals is anticipated. Stuart James",2015-01-09,west brom,hull,https://www.theguardian.com/football/2015/jan/09/west-bromwich-albion-hull-city-match-preview
E0,2015-01-11,arsenal,stoke,3.0,0.0,H,2.0,0.0,H,J Moss,14.0,7.0,6.0,2.0,11.0,11.0,9.0,1.0,0.0,3.0,0.0,0.0,1.44,4.75,8.0,1.48,4.5,7.5,1.45,4.0,7.0,1.5,4.33,7.0,1.47,4.58,8.17,1.44,4.2,8.0,,,,1.5,4.5,8.0,46.0,1.5,1.46,4.9,4.37,8.17,7.37,44.0,1.85,1.76,2.18,2.05,29.0,-1.0,1.8,1.76,2.22,2.13,1.5,4.55,7.45,"Many Arsenal fans may be more interested in what Arsène Wenger does in the transfer market this month than this game, but the pleas for the Frenchman to sign defensive and midfield reinforcements have thus far fallen on deaf ears. December’s defeat at Stoke was arguably the low point of a difficult season at the Emirates, and Mark Hughes will aim to make life uncomfortable again. Paul Chronnell",2015-01-09,arsenal,stoke,https://www.theguardian.com/football/2015/jan/09/arsenal-stoke-city-match-preview
E0,2015-01-11,man united,southampton,0.0,1.0,A,0.0,0.0,D,P Dowd,10.0,9.0,0.0,1.0,9.0,10.0,3.0,5.0,2.0,3.0,0.0,0.0,1.83,3.75,4.75,1.87,3.8,4.25,1.7,3.6,4.7,1.83,3.6,4.5,1.85,3.7,4.8,1.85,3.4,4.5,,,,1.83,3.7,4.8,46.0,1.88,1.81,3.77,3.59,4.95,4.54,45.0,2.11,2.0,1.93,1.8,26.0,-0.5,1.85,1.81,2.11,2.06,1.84,3.64,4.95,As only one point separates Manchester United from Southampton Louis van Gaal will be keen to defeat the visitors as the race for the Champions League berths continues. This match may see the sight of Víctor Valdés on the bench for United for the first time after the former Barcelona keeper signed an 18-month deal to be David de Gea’s deputy as the club’s No2 goalkeeper. Jamie Jackson,2015-01-09,man united,southampton,https://www.theguardian.com/football/2015/jan/09/manchester-united-southampton-match-preview
E0,2015-01-17,aston villa,liverpool,0.0,2.0,A,0.0,1.0,A,M Clattenburg,15.0,12.0,4.0,5.0,13.0,11.0,9.0,5.0,1.0,1.0,0.0,0.0,4.5,3.6,1.91,4.0,3.4,1.91,3.8,3.45,1.9,4.5,3.5,1.85,4.88,3.55,1.88,4.33,3.3,1.91,,,,4.75,3.4,1.91,47.0,5.0,4.48,3.6,3.44,1.94,1.87,45.0,2.2,2.12,1.81,1.71,27.0,0.5,2.05,2.0,1.91,1.87,4.5,3.7,1.89,Aston Villa will look like easy targets to Liverpool despite being the away side and having a significantly depleted squad. Paul Lambert’s side are without a win in six league games and have not scored in their last four. Their new signing Carles Gil could make his debut from the bench and in doing so might provide Christian Benteke with some much-needed quality service in the final third. Graham Searles,2015-01-16,aston villa,liverpool,https://www.theguardian.com/football/2015/jan/16/aston-villa-liverpool-match-preview
E0,2015-01-17,burnley,crystal palace,2.0,3.0,A,2.0,1.0,H,P Dowd,7.0,11.0,4.0,4.0,10.0,20.0,5.0,7.0,1.0,3.0,0.0,0.0,2.55,3.25,3.1,2.55,3.25,2.9,2.4,3.2,2.85,2.4,3.2,3.2,2.57,3.22,3.13,2.5,3.2,2.9,,,,2.55,3.2,3.12,48.0,2.6,2.48,3.3,3.17,3.25,3.02,45.0,2.43,2.31,1.68,1.6,29.0,0.0,1.81,1.76,2.17,2.11,2.47,3.19,3.32,"Burnley and Crystal Palace have identical form for their past five league games and both find themselves hovering above the relegation zone on 20 points. Crystal Palace may feel they have the edge with Alan Pardew at the helm, but Sean Dyche will be supremely focused on producing a positive display after capitulating in the FA Cup to Tottenham in midweek. Graham Searles",2015-01-16,burnley,crystal palace,https://www.theguardian.com/football/2015/jan/16/burnley-crystal-palace-match-preview
E0,2015-01-17,leicester,stoke,0.0,1.0,A,0.0,0.0,D,A Marriner,7.0,13.0,3.0,3.0,9.0,6.0,6.0,5.0,1.0,0.0,0.0,0.0,2.63,3.3,2.9,2.62,3.25,2.65,2.5,3.2,2.75,2.62,3.25,2.8,2.61,3.27,3.02,2.62,3.1,2.8,,,,2.62,3.2,3.0,48.0,2.68,2.56,3.4,3.2,3.06,2.89,45.0,2.35,2.24,1.7,1.64,30.0,0.0,1.87,1.8,2.12,2.05,2.54,3.36,3.04,"Leicester City start the weekend bottom of the Premier League, two points adrift of Hull City. Despite relegation looming large over the Foxes the mood in Leicester will have lifted recently with two wins in three and the signing of the prolific young Croatian striker, Andrej Kramaric. Stoke City were poor last time out against Arsenal and will have to improve to get a positive result. Graham Searles",2015-01-16,leicester,stoke,https://www.theguardian.com/football/2015/jan/16/leicester-city-stoke-city-match-preview
E0,2015-01-17,newcastle,southampton,1.0,2.0,A,1.0,1.0,D,R Madley,16.0,5.0,3.0,3.0,9.0,8.0,9.0,0.0,0.0,2.0,0.0,0.0,3.3,3.3,2.38,2.9,3.25,2.4,3.2,3.2,2.2,3.2,3.4,2.3,3.32,3.36,2.38,3.1,3.1,2.4,,,,3.3,3.3,2.4,48.0,3.4,3.17,3.45,3.26,2.45,2.34,46.0,2.24,2.1,1.81,1.72,27.0,0.25,1.88,1.84,2.08,2.02,2.87,3.24,2.74,"Newcastle fly to Dubai on Sunday for a warm weather training break. John Carver - who turned 50 on Friday - will hope to board the plane celebrating his first victory since succeeding Alan Pardew in a caretaker capacity. Carver knows a win would enhance his chances of keeping the job until the end of the season but could have wished for less formidable opponents than Champions League challengers Southampton. Much may depend on the form of the returning Fraser Forster, the visiting goalkeeper and Newcastle academy graduate. Louise Taylor",2015-01-16,newcastle,southampton,https://www.theguardian.com/football/2015/jan/16/newcastle-united-southampton-match-preview
E0,2015-01-17,qpr,man united,0.0,2.0,A,0.0,0.0,D,N Swarbrick,18.0,12.0,4.0,7.0,12.0,10.0,3.0,3.0,3.0,2.0,0.0,0.0,6.0,4.2,1.62,4.75,4.0,1.65,5.0,3.9,1.6,5.25,4.0,1.66,6.29,4.13,1.62,5.5,3.6,1.67,,,,6.0,4.2,1.62,48.0,6.4,5.77,4.3,3.92,1.67,1.61,47.0,1.85,1.79,2.14,2.01,31.0,1.0,1.85,1.8,2.14,2.07,5.83,4.42,1.61,"Queens Park Rangers have not lost at home since October, but their past two results at Loftus Road, draws with Crystal Palace and Swansea City, have been disappointing and they have slipped back into the relegation zone. Manchester United will hope to plunge QPR into deeper trouble and will be determined to get back on track after last Sunday’s defeat against Southampton. With Robin van Persie injured, Radamel Falcao is set to return for United. Jacob Steinberg",2015-01-16,qpr,man united,https://www.theguardian.com/football/2015/jan/16/queens-park-rangers-manchester-united-match-preview
E0,2015-01-17,swansea,chelsea,0.0,5.0,A,0.0,4.0,A,J Moss,11.0,21.0,0.0,11.0,9.0,13.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0,4.2,1.55,6.0,3.9,1.55,5.6,3.9,1.55,6.5,4.0,1.57,7.17,4.15,1.56,7.0,3.6,1.57,,,,7.0,4.1,1.57,48.0,7.3,6.64,4.24,3.96,1.59,1.55,47.0,2.1,2.0,1.92,1.8,32.0,1.0,1.96,1.89,2.03,1.98,6.93,4.38,1.54,"José Mourinho will want nothing but all three points against Swansea City. Chelsea could potentially move further ahead of title rivals Manchester City as the latter could drop points against Arsenal. While Swansea will be relying on Bafétimbi Gomis to replace the goal threat of Wilfried Bony, the Frenchman may lack the quality needed to break down Chelsea’s solid defensive line. Graham Searles",2015-01-16,swansea,chelsea,https://www.theguardian.com/football/2015/jan/16/swansea-city-chelsea-match-preview
E0,2015-01-17,tottenham,sunderland,2.0,1.0,H,1.0,1.0,D,C Foy,25.0,8.0,8.0,4.0,14.0,8.0,6.0,6.0,1.0,2.0,0.0,0.0,1.62,4.2,6.0,1.62,3.9,5.0,1.55,3.9,5.6,1.61,4.0,5.5,1.59,4.26,6.4,1.62,3.6,6.0,,,,1.6,4.2,6.25,48.0,1.65,1.59,4.3,3.99,6.4,5.86,45.0,1.85,1.77,2.16,2.04,32.0,-1.0,2.08,2.02,1.92,1.84,1.57,4.35,6.5,"Jermain Defoe looks set to start against his former club Tottenham Hotspur in his first game for new employers Sunderland. The visitors will hope that Defoe continues his record of scoring on debut for every club he has played for to help produce a shock result. Spurs, however, have a new talisman in Harry Kane and no doubt will rely on the Englishman to provide the difference. Graham Searles",2015-01-16,tottenham,sunderland,https://www.theguardian.com/football/2015/jan/16/tottenham-hotspur-sunderland-match-preview
E0,2015-01-18,man city,arsenal,0.0,2.0,A,0.0,1.0,A,M Dean,12.0,9.0,4.0,3.0,12.0,5.0,16.0,3.0,3.0,3.0,0.0,0.0,1.8,4.0,4.5,1.8,3.7,4.1,1.8,3.5,4.2,1.8,3.8,4.5,1.8,4.06,4.57,1.83,3.8,4.0,,,,1.8,4.0,4.5,48.0,1.83,1.79,4.1,3.82,4.65,4.38,38.0,1.62,1.57,2.6,2.36,27.0,-0.75,2.05,2.0,1.9,1.87,1.8,4.17,4.45,"Sergio Agüero and Alexis Sánchez, arguably the season’s best players thus far, should share the same field in a contest Manchester City will be desperate to win as their next league outing is a title showdown with Chelsea at Stamford Bridge. Yet Arsenal will want a say: can Arsène Wenger’s team finally beat the champions on their own patch to end a five-year drought in north Manchester? Jamie Jackson",2015-01-16,man city,arsenal,https://www.theguardian.com/football/2015/jan/16/manchester-city-arsenal-match-preview
E0,2015-01-18,west ham,hull,3.0,0.0,H,0.0,0.0,D,M Atkinson,17.0,9.0,6.0,3.0,5.0,14.0,4.0,7.0,1.0,3.0,0.0,0.0,1.75,3.75,5.25,1.75,3.5,4.75,1.75,3.5,4.5,1.7,3.75,5.5,1.79,3.62,5.4,1.75,3.5,5.0,,,,1.75,3.7,5.5,48.0,1.8,1.74,3.75,3.56,5.5,5.13,46.0,2.22,2.11,1.8,1.72,27.0,-0.75,2.06,2.0,1.93,1.87,1.77,3.7,5.4,"Sam Allardyce was buoyed by West Ham’s epic FA Cup replay win over Everton on Tuesday and he now wants a tonic in the league, where his team have not won in four matches. His good friend, Steve Bruce, however, is in more desperate need. The Hull manager is enduring what he has called the worst injury crisis of his 17 years in management and, if results go against him on Saturday, his team could kick off at the bottom of the table. David Hytner",2015-01-16,west ham,hull,https://www.theguardian.com/football/2015/jan/16/west-ham-united-hull-city-match-preview
E0,2015-01-19,everton,west brom,0.0,0.0,D,0.0,0.0,D,M Oliver,17.0,5.0,4.0,0.0,11.0,12.0,8.0,1.0,3.0,2.0,0.0,0.0,1.85,3.6,4.75,1.85,3.4,4.2,1.8,3.5,4.2,1.75,3.6,5.0,1.85,3.67,4.84,1.85,3.4,4.5,,,,1.85,3.6,4.8,48.0,1.88,1.83,3.75,3.52,5.0,4.58,46.0,2.14,2.06,1.89,1.76,28.0,-0.5,1.87,1.83,2.1,2.04,1.9,3.59,4.64,"Tony Pulis made a winning start to his Albion reign and will be looking to repeat last season’s success with Crystal Palace at Everton in his first away game in charge. There is no margin for error for Roberto Martínez. Everton are three points above the relegation zone, have won once in 12 games, have exited both domestic cup competitions at the opening hurdle for the first time in their history and are facing a difficult February. Andy Hunter",2015-01-16,everton,west brom,https://www.theguardian.com/football/2015/jan/16/everton-west-bromwich-albion-match-preview
E0,2015-01-31,chelsea,man city,1.0,1.0,D,1.0,1.0,D,M Clattenburg,3.0,10.0,2.0,5.0,12.0,14.0,1.0,4.0,0.0,2.0,0.0,0.0,2.15,3.5,3.6,2.15,3.4,3.5,1.9,3.45,3.8,2.15,3.4,3.6,2.16,3.52,3.66,2.15,3.2,3.6,,,,2.2,3.4,3.6,49.0,2.21,2.12,3.6,3.39,3.8,3.56,48.0,1.99,1.91,1.98,1.89,24.0,-0.5,2.19,2.12,1.81,1.77,2.12,3.47,3.84,"José Mourinho has ‘empirical evidence’ that the world is against him. His star striker’s unwitting tread on the foot of an opponent has been ‘distorted’ into a stamping storm and suspension while the Chelsea manager himself is £25,000 lighter for having had the temerity to suggest that the world is indeed against him. He might be without not only Diego Costa but Cesc Fàbregas, who has a hamstring issue, against a City side who are having a wobble. Expect more fireworks. David Hytner",2015-01-30,chelsea,man city,https://www.theguardian.com/football/2015/jan/30/chelsea-manchester-city-match-preview
E0,2015-01-31,crystal palace,everton,0.0,1.0,A,0.0,1.0,A,R East,13.0,14.0,3.0,2.0,12.0,14.0,6.0,1.0,0.0,3.0,0.0,0.0,2.8,3.3,2.75,2.8,3.1,2.75,2.6,3.2,2.6,2.75,3.25,2.62,2.8,3.24,2.82,2.7,3.1,2.7,,,,2.8,3.2,2.8,49.0,2.85,2.73,3.4,3.18,2.82,2.7,46.0,2.38,2.25,1.7,1.63,28.0,0.0,1.96,1.92,1.99,1.93,2.55,3.3,3.07,"Crystal Palace have never enjoyed a league double over Everton, and have not beaten them at Selhurst Park since an Andy Preece goal secured victory in October 1994, but this would appear their best opportunity in a generation. Alan Pardew, who had scored a winner against the Merseysiders five years earlier, has won his four games in charge to date while Roberto Martínez’s team arrive with one win in 13 to their name. Level of points at start of play, b oth will consider this an opportunity to eke breathing space from the relegation cut-off. Dominic Fifield",2015-01-30,crystal palace,everton,https://www.theguardian.com/football/2015/jan/30/crystal-palace-everton-match-preview
E0,2015-01-31,hull,newcastle,0.0,3.0,A,0.0,1.0,A,P Dowd,13.0,12.0,8.0,5.0,15.0,13.0,3.0,3.0,4.0,1.0,0.0,0.0,2.7,3.25,2.88,2.7,3.2,2.8,2.5,3.2,2.75,2.62,3.1,2.9,2.65,3.23,3.0,2.7,3.1,2.7,,,,2.7,3.12,3.0,49.0,2.73,2.62,3.3,3.13,3.0,2.87,43.0,2.55,2.4,1.63,1.56,28.0,0.0,1.87,1.83,2.09,2.03,2.6,3.24,3.06,"Its been a poor start to 2015 for Hull City, who have failed to win since New Year’s Day. They are currently enduring a catastrophic run of injuries and Steve Bruce has openly criticised key players. Defeat to Newcastle United could send them bottom, but the away side have not won since Alan Pardew left. John Carver needs three points to quell doubts over his appointment. Charles Crook",2015-01-30,hull,newcastle,https://www.theguardian.com/football/2015/jan/30/hull-city-newcastle-united-match-preview
E0,2015-01-31,liverpool,west ham,2.0,0.0,H,0.0,0.0,D,A Marriner,21.0,7.0,7.0,2.0,12.0,12.0,5.0,7.0,1.0,1.0,0.0,0.0,1.67,4.0,5.75,1.7,3.8,4.5,1.6,3.7,5.4,1.7,4.0,5.0,1.65,4.2,5.67,1.7,3.4,5.5,,,,1.67,4.1,5.5,48.0,1.7,1.65,4.2,3.91,6.0,5.38,46.0,1.8,1.72,2.23,2.11,30.0,-1.0,2.18,2.09,1.85,1.78,1.65,4.25,5.63,"Liverpool can leapfrog Sam Allardyce’s team with victory at Anfield, where West Ham United have not won in the league since The Beatles were at number one with ‘She Loves You’ in September 1963. Stewart Downing and Andy Carroll have a point to prove against the manager who ended their Anfield careers, Brendan Rodgers, but his team have taken 14 points from a possible 18 since losing to Manchester United and have Daniel Sturridge back for the first time since August. Andy Hunter",2015-01-30,liverpool,west ham,https://www.theguardian.com/football/2015/jan/30/liverpool-west-ham-united-match-preview
E0,2015-01-31,man united,leicester,3.0,1.0,H,3.0,0.0,H,M Atkinson,12.0,4.0,5.0,1.0,8.0,12.0,4.0,3.0,0.0,1.0,0.0,0.0,1.36,5.5,9.5,1.36,5.0,7.5,1.3,5.0,9.0,1.36,5.0,9.0,1.36,5.28,10.15,1.36,4.5,10.0,,,,1.36,5.25,10.0,49.0,1.38,1.34,5.55,5.14,11.0,9.28,41.0,1.7,1.64,2.38,2.23,31.0,-1.5,2.14,2.06,1.87,1.81,1.38,5.2,9.45,"There is even more intrigue than usual when Louis van Gaal names a Manchester United XI due to the manager’s constant chopping and changing of his personnel. This is causing the quite reasonable question: does the Dutchman, despite his vast experience, actually know his best team? The one he selected for the reverse fixture went down 5-3 to Leicester City on a September afternoon of crazy defending from Van Gaal’s side. A repeat at Old Trafford on Saturday afternoon and serious questions will surely be posed. Jamie Jackson",2015-01-30,man united,leicester,https://www.theguardian.com/football/2015/jan/30/manchester-united-leicester-city-match-preview
E0,2015-01-31,stoke,qpr,3.0,1.0,H,2.0,1.0,H,M Dean,15.0,14.0,3.0,4.0,11.0,12.0,3.0,5.0,2.0,2.0,0.0,0.0,1.65,4.0,6.0,1.7,3.8,4.5,1.65,3.6,5.1,1.66,3.75,5.5,1.65,4.01,6.09,1.7,3.4,5.5,,,,1.62,4.0,6.5,49.0,1.7,1.64,4.0,3.76,6.5,5.71,47.0,2.16,2.05,1.83,1.76,26.0,-1.0,2.25,2.15,1.79,1.74,1.79,3.7,5.18,"Stoke City are beginning to achieve some consistency, but have lost Bojan Krkic for the rest of the season to a knee injury. Mark Hughes’s task ahead of meeting his former employers is to find new inspiration in the Spaniard’s absence. Harry Redknapp also has a pressing mission to try to end QPR’s abysmal away form. The west Londoners have lost every single away league game so far, and another defeat will put their survival aspirations in more danger. Charles Crook",2015-01-30,stoke,qpr,https://www.theguardian.com/football/2015/jan/30/stoke-city-queens-park-rangers-match-preview
